,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
5054,2023,SE,FT,Applied Scientist,180000,USD,180000,US,0,US,M
5055,2023,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M
5056,2023,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M
5057,2023,EN,FT,BI Developer,160000,USD,160000,US,0,US,M
5058,2023,EN,FT,BI Developer,100000,USD,100000,US,0,US,M
5059,2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M
5060,2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M
5061,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
5062,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
5063,2023,SE,FT,Data Manager,199000,USD,199000,US,0,US,M
5064,2023,SE,FT,Data Manager,112000,USD,112000,US,0,US,M
5065,2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M
5066,2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M
5067,2023,EN,FT,Big Data Engineer,130000,USD,130000,SE,100,SE,S
5068,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
5069,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
5070,2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
5071,2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
5072,2023,SE,FT,Data Scientist,183000,USD,183000,US,0,US,M
5073,2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M
5074,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
5075,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
5076,2023,SE,FT,Applied Scientist,350000,USD,350000,US,0,US,L
5077,2023,SE,FT,Applied Scientist,262500,USD,262500,US,0,US,L
5078,2023,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M
5079,2023,SE,FT,Data Analyst,94000,USD,94000,US,0,US,M
5080,2023,SE,FT,Machine Learning Engineer,276000,USD,276000,US,0,US,M
5081,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M
5082,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
5083,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
5084,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M
5085,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M
5086,2023,MI,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
5087,2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
5088,2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M
5089,2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
5090,2023,SE,FT,Data Scientist,209450,USD,209450,US,100,US,M
5091,2023,SE,FT,Data Scientist,158677,USD,158677,US,100,US,M
5092,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
5093,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
5094,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
5095,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
5096,2023,MI,FT,Data Analyst,103200,USD,103200,US,0,US,M
5097,2023,MI,FT,Data Analyst,61200,USD,61200,US,0,US,M
5098,2022,MI,FT,Data Scientist,155000,USD,155000,US,100,US,L
5101,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
5102,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
5103,2023,SE,FT,Data Scientist,240000,USD,240000,US,100,US,M
5104,2023,SE,FT,Data Scientist,139000,USD,139000,US,100,US,M
5105,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M
5106,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M
5107,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
5108,2023,SE,FT,Data Analyst,87000,USD,87000,US,100,US,M
5109,2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M
5110,2023,SE,FT,Data Analyst,108000,USD,108000,US,100,US,M
5111,2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
5112,2023,SE,FT,Data Engineer,107250,USD,107250,US,100,US,M
5113,2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
5114,2023,SE,FT,Data Engineer,119000,USD,119000,US,0,US,M
5115,2023,SE,FT,Data Scientist,285800,USD,285800,US,100,US,M
5116,2023,SE,FT,Data Scientist,154600,USD,154600,US,100,US,M
5118,2023,EN,FT,Data Analyst,30000,USD,30000,AR,100,US,S
5119,2023,MI,FT,Data Science Manager,220000,USD,220000,US,0,US,M
5120,2023,MI,FT,Data Science Manager,195000,USD,195000,US,0,US,M
5121,2023,SE,FT,Data Manager,168400,USD,168400,US,0,US,M
5122,2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M
5123,2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M
5124,2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M
5125,2023,SE,FT,Analytics Engineer,200000,USD,200000,US,100,US,M
5126,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,100,US,M
5127,2023,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M
5128,2023,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M
5129,2023,SE,FT,Data Engineer,153000,USD,153000,CA,100,CA,M
5130,2023,SE,FT,Data Engineer,94000,USD,94000,CA,100,CA,M
5131,2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L
5132,2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L
5133,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
5134,2023,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M
5135,2023,EN,FT,Data Scientist,124234,USD,124234,US,0,US,M
5136,2023,EN,FT,Data Scientist,74540,USD,74540,US,0,US,M
5137,2023,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M
5138,2023,MI,FT,Data Analyst,79000,USD,79000,US,0,US,M
5140,2023,MI,FT,Machine Learning Engineer,50000,USD,50000,AM,0,AM,S
5141,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
5142,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
5143,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
5144,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
5145,2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M
5146,2023,SE,FT,Data Analyst,125600,USD,125600,US,100,US,M
5147,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
5148,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
5149,2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
5150,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
5151,2023,SE,FT,Data Analyst,141290,USD,141290,US,0,US,M
5152,2023,SE,FT,Data Analyst,74178,USD,74178,US,0,US,M
5153,2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
5154,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
5155,2023,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
5156,2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
5157,2023,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
5158,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
5159,2023,SE,FT,Data Engineer,205600,USD,205600,US,100,US,M
5160,2023,SE,FT,Data Engineer,107500,USD,107500,US,100,US,M
5161,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
5162,2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
5163,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
5164,2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
5165,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
5166,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
5167,2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M
5168,2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
5169,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
5170,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
5171,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
5172,2023,MI,FT,Data Analyst,52500,USD,52500,US,0,US,M
5173,2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
5174,2023,SE,FT,Data Scientist,84000,USD,84000,US,100,US,M
5175,2023,SE,FT,BI Analyst,125000,USD,125000,US,0,US,M
5176,2023,SE,FT,BI Analyst,110000,USD,110000,US,0,US,M
5177,2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M
5178,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
5179,2023,SE,FT,ML Engineer,200000,USD,200000,US,0,US,M
5180,2023,SE,FT,ML Engineer,135000,USD,135000,US,0,US,M
5181,2022,EN,FT,Business Data Analyst,48000,USD,48000,US,50,US,L
5182,2023,EN,FT,AI Developer,120000,USD,120000,BA,50,BA,S
5183,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
5184,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
5185,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
5186,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
5187,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
5188,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
5189,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
5190,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
5191,2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
5192,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
5193,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
5194,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
5195,2023,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
5196,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
5197,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
5198,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
5199,2023,SE,FT,Computer Vision Engineer,200000,USD,200000,US,100,US,S
5200,2023,MI,FT,Applied Data Scientist,80000,USD,80000,KE,100,KE,S
5202,2023,SE,FT,Data Scientist,257000,USD,257000,US,0,US,M
5203,2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M
5206,2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L
5207,2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
5208,2023,SE,FT,BI Developer,140000,USD,140000,US,100,US,M
5209,2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M
5210,2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M
5211,2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M
5212,2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M
5213,2023,SE,FT,Research Scientist,151800,USD,151800,US,0,US,M
5219,2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
5220,2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
5221,2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
5222,2023,MI,FT,Data Engineer,95000,USD,95000,US,100,US,M
5223,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
5224,2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
5225,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
5226,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
5227,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
5228,2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M
5229,2023,MI,FT,Data Analyst,120000,USD,120000,US,100,US,M
5230,2023,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M
5231,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M
5232,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M
5233,2023,MI,FT,Data Scientist,183310,USD,183310,US,0,US,M
5234,2023,MI,FT,Data Scientist,183310,USD,183310,US,0,US,M
5235,2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M
5236,2023,SE,FT,Data Analyst,102500,USD,102500,US,100,US,M
5237,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
5238,2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
5239,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M
5240,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M
5241,2023,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,M
5242,2023,SE,FT,Data Science Consultant,94000,USD,94000,US,0,US,M
5243,2023,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
5244,2023,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M
5245,2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
5246,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
5249,2023,SE,FT,Data Science Consultant,145000,USD,145000,US,0,US,M
5250,2023,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,M
5251,2023,SE,FT,Data Scientist,182000,USD,182000,US,0,US,M
5252,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
5253,2023,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M
5254,2023,SE,FT,Data Engineer,94000,USD,94000,US,0,US,M
5257,2023,EX,FT,Data Scientist,300000,USD,300000,US,0,US,M
5258,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M
5259,2023,MI,FT,Data Analyst,135000,USD,135000,US,0,US,M
5260,2023,MI,FT,Data Analyst,105500,USD,105500,US,0,US,M
5261,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
5262,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
5263,2022,MI,FT,Data Scientist,110000,USD,110000,US,100,US,L
5264,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
5265,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
5266,2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
5267,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
5270,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
5271,2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
5272,2023,SE,FT,Data Scientist,153400,USD,153400,US,0,US,M
5273,2023,SE,FT,Data Scientist,122700,USD,122700,US,0,US,M
5274,2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
5275,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
5276,2023,SE,FT,Data Scientist,205000,USD,205000,US,100,US,M
5277,2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
5278,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
5279,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
5280,2023,MI,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
5281,2023,MI,FT,Machine Learning Engineer,87000,USD,87000,US,0,US,M
5282,2023,EN,FT,Data Scientist,50000,USD,50000,IN,100,US,M
5283,2023,SE,FT,ML Engineer,234100,USD,234100,US,100,US,M
5284,2023,SE,FT,ML Engineer,203500,USD,203500,US,100,US,M
5285,2023,SE,FT,Data Scientist,223800,USD,223800,US,0,US,M
5286,2023,SE,FT,Data Scientist,172100,USD,172100,US,0,US,M
5287,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
5288,2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
5289,2023,SE,FT,Data Engineer,232200,USD,232200,US,100,US,M
5290,2023,SE,FT,Data Engineer,167200,USD,167200,US,100,US,M
5291,2023,SE,FT,BI Developer,197000,USD,197000,US,0,US,M
5292,2023,SE,FT,BI Developer,106000,USD,106000,US,0,US,M
5293,2023,SE,FT,Research Scientist,180000,USD,180000,US,0,US,M
5294,2023,SE,FT,Research Scientist,145000,USD,145000,US,0,US,M
5295,2023,SE,FT,Data Lead,225000,USD,225000,US,0,US,M
5296,2023,SE,FT,Data Lead,200000,USD,200000,US,0,US,M
5297,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
5298,2023,SE,FT,Data Engineer,114000,USD,114000,US,100,US,M
5299,2023,SE,FT,Data Engineer,291500,USD,291500,US,0,US,M
5300,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
5301,2023,EX,FT,Data Engineer,196200,USD,196200,US,0,US,M
5302,2023,EX,FT,Data Engineer,150900,USD,150900,US,0,US,M
5303,2023,SE,FT,Data Scientist,168400,USD,168400,US,0,US,M
5304,2023,SE,FT,Data Scientist,105200,USD,105200,US,0,US,M
5305,2023,MI,FT,Data Engineer,95000,USD,95000,ES,100,ES,M
5306,2023,MI,FT,Data Engineer,80000,USD,80000,ES,100,ES,M
5307,2023,MI,FT,Data Analyst,116000,USD,116000,US,0,US,M
5308,2023,MI,FT,Data Analyst,72000,USD,72000,US,0,US,M
5309,2023,SE,FT,Analytics Engineer,207000,USD,207000,US,0,US,M
5310,2023,SE,FT,Analytics Engineer,167000,USD,167000,US,0,US,M
5311,2023,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
5312,2023,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M
5313,2023,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M
5314,2023,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M
5315,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
5316,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M
5317,2023,SE,FT,Data Engineer,133800,USD,133800,US,100,US,M
5318,2023,SE,FT,Data Engineer,96100,USD,96100,US,100,US,M
5319,2023,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M
5320,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
5321,2023,SE,FT,Data Science Engineer,140000,USD,140000,US,0,US,M
5322,2023,SE,FT,Data Science Engineer,100000,USD,100000,US,0,US,M
5323,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M
5324,2023,SE,FT,Research Scientist,120000,USD,120000,US,0,US,M
5325,2023,SE,FT,Cloud Database Engineer,140000,USD,140000,US,100,US,M
5326,2023,SE,FT,Cloud Database Engineer,115000,USD,115000,US,100,US,M
5327,2023,SE,FT,Data Science Manager,297300,USD,297300,US,100,US,M
5328,2023,SE,FT,Data Science Manager,198200,USD,198200,US,100,US,M
5329,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
5330,2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
5331,2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M
5332,2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
5333,2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
5334,2023,SE,FT,Data Scientist,84000,USD,84000,US,100,US,M
5335,2023,MI,FT,Machine Learning Engineer,219000,USD,219000,US,50,US,L
5336,2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M
5337,2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M
5338,2023,SE,FT,BI Developer,140000,USD,140000,US,100,US,M
5339,2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M
5340,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
5341,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
5342,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
5343,2023,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
5344,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
5345,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
5346,2023,SE,FT,Applied Scientist,126100,USD,126100,US,0,US,L
5347,2023,SE,FT,Applied Scientist,72000,USD,72000,US,0,US,L
5348,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
5349,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
5350,2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M
5351,2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
5352,2023,SE,FT,Data Analyst,240500,USD,240500,US,0,US,M
5353,2023,SE,FT,Data Analyst,137500,USD,137500,US,0,US,M
5354,2023,MI,FT,Data Scientist,187500,USD,187500,US,0,US,M
5355,2023,MI,FT,Data Scientist,165000,USD,165000,US,0,US,M
5358,2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M
5359,2023,SE,FT,Research Scientist,165750,USD,165750,US,0,US,M
5360,2023,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,M
5361,2023,SE,FT,Machine Learning Scientist,165750,USD,165750,US,100,US,M
5364,2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M
5365,2023,SE,FT,Data Scientist,115000,USD,115000,US,100,US,M
5366,2023,SE,FT,NLP Engineer,275000,USD,275000,US,0,US,M
5367,2023,SE,FT,NLP Engineer,175000,USD,175000,US,0,US,M
5368,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
5369,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
5370,2023,SE,FT,Data Engineer,175308,USD,175308,US,0,US,M
5371,2023,SE,FT,Data Engineer,100706,USD,100706,US,0,US,M
5372,2023,SE,FT,NLP Engineer,235000,USD,235000,US,0,US,M
5373,2023,SE,FT,NLP Engineer,135000,USD,135000,US,0,US,M
5374,2023,SE,FT,Data Engineer,310000,USD,310000,US,0,US,M
5375,2023,SE,FT,Data Engineer,229000,USD,229000,US,0,US,M
5376,2023,SE,FT,ML Engineer,289076,USD,289076,US,0,US,M
5377,2023,SE,FT,ML Engineer,202353,USD,202353,US,0,US,M
5380,2023,MI,FT,Research Engineer,120000,USD,120000,US,100,US,M
5381,2023,MI,FT,Research Engineer,100000,USD,100000,US,100,US,M
5382,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
5383,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
5384,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M
5385,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
5386,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
5387,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
5388,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
5389,2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
5392,2023,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M
5393,2023,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M
5394,2023,SE,FT,Data Engineer,199000,USD,199000,US,0,US,M
5395,2023,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M
5396,2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
5397,2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
5398,2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
5399,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
5400,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M
5401,2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M
5402,2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M
5403,2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M
5404,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
5405,2023,EN,FT,Deep Learning Engineer,150000,USD,150000,US,0,US,M
5406,2023,EN,FT,Deep Learning Engineer,120000,USD,120000,US,0,US,M
5407,2023,SE,FT,Research Engineer,150000,USD,150000,US,0,US,M
5408,2023,SE,FT,Research Engineer,100000,USD,100000,US,0,US,M
5409,2022,SE,FT,Data Analytics Manager,133000,USD,133000,NL,0,NL,L
5410,2023,SE,FT,Data Scientist,272550,USD,272550,US,0,US,M
5411,2023,SE,FT,Data Scientist,198200,USD,198200,US,0,US,M
5412,2023,SE,FT,Data Scientist,182000,USD,182000,US,0,US,M
5413,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
5414,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
5415,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
5416,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
5417,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
5418,2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
5419,2023,MI,FT,Data Scientist,105000,USD,105000,US,0,US,M
5420,2023,SE,FT,Data Engineer,187500,USD,187500,US,100,US,M
5421,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
5422,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
5423,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
5424,2023,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M
5425,2023,SE,FT,Data Analyst,64000,USD,64000,US,100,US,M
5426,2023,SE,FT,Computer Vision Engineer,235000,USD,235000,US,0,US,M
5427,2023,SE,FT,Computer Vision Engineer,185000,USD,185000,US,0,US,M
5428,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M
5429,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M
5430,2023,SE,FT,Data Scientist,143100,USD,143100,CA,0,CA,M
5431,2023,SE,FT,Data Scientist,113000,USD,113000,CA,0,CA,M
5432,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
5433,2023,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,M
5434,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
5435,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
5436,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M
5437,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M
5438,2023,SE,FT,Data Scientist,180560,USD,180560,US,0,US,M
5439,2023,SE,FT,Data Scientist,115440,USD,115440,US,0,US,M
5440,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
5441,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
5442,2023,SE,FT,Research Scientist,248100,USD,248100,US,0,US,M
5443,2023,SE,FT,Research Scientist,145900,USD,145900,US,0,US,M
5444,2023,SE,FT,Data Scientist,120000,USD,120000,CA,0,CA,M
5445,2023,SE,FT,Data Scientist,110000,USD,110000,CA,0,CA,M
5446,2023,SE,FT,Data Engineer,291500,USD,291500,US,0,US,M
5447,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
5450,2023,SE,FT,Data Engineer,161800,USD,161800,US,0,US,M
5451,2023,SE,FT,Data Engineer,141600,USD,141600,US,0,US,M
5454,2023,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M
5455,2023,SE,FT,Data Engineer,128000,USD,128000,US,100,US,M
5456,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M
5457,2023,SE,FT,Data Architect,110000,USD,110000,US,100,US,M
5458,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
5459,2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
5460,2023,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M
5461,2023,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M
5462,2022,EN,FT,Data Scientist,130000,USD,130000,US,0,US,M
5463,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
5464,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
5465,2023,SE,FT,Machine Learning Engineer,261500,USD,261500,US,0,US,L
